CODIGO DA CONTA,DESCRICAO DA CONTA,DATA,VALOR
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2020-12-31 00:00:00,-1674612.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2021-03-31 00:00:00,-114231.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2021-06-30 00:00:00,-208279.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2021-09-30 00:00:00,-239775.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2021-12-31 00:00:00,-241149.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2022-03-31 00:00:00,-80359.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2022-06-30 00:00:00,-663867.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2022-09-30 00:00:00,-1803660.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2022-12-31 00:00:00,-2110718.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2023-03-31 00:00:00,-603187.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2023-06-30 00:00:00,-1378212.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2023-09-30 00:00:00,-3110385.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2023-12-31 00:00:00,-3534389.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2024-03-31 00:00:00,-678384.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2024-03-31 00:00:00.1,-678384.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2024-06-30 00:00:00,-1130247.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2024-09-30 00:00:00,-3260460.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2024-12-31 00:00:00,-4168962.0
6.03.02,PAGAMENTO DE EMPRESTIMOS E FINANCIAMENTOS,2025-03-31 00:00:00,-975029.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-03-31 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-06-30 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-09-30 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-12-31 00:00:00,-122838.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-03-31 00:00:00,-31823.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-06-30 00:00:00,-65624.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-09-30 00:00:00,-105962.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-12-31 00:00:00,-155246.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-03-31 00:00:00,-43934.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-06-30 00:00:00,-90504.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-09-30 00:00:00,-134146.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-12-31 00:00:00,-174827.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-03-31 00:00:00,-11277.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-06-30 00:00:00,-88114.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-09-30 00:00:00,-120230.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-12-31 00:00:00,-155933.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-03-31 00:00:00,-43588.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-06-30 00:00:00,-83101.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-09-30 00:00:00,-129286.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-12-31 00:00:00,-185807.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-03-31 00:00:00,-48565.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-06-30 00:00:00,-120515.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-09-30 00:00:00,-182272.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-12-31 00:00:00,-265876.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-03-31 00:00:00,-91375.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-06-30 00:00:00,-209082.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-09-30 00:00:00,-299306.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-12-31 00:00:00,-405540.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-03-31 00:00:00,-101436.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-06-30 00:00:00,-184365.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-09-30 00:00:00,-284939.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-12-31 00:00:00,-357638.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-03-31 00:00:00,-74460.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-06-30 00:00:00,-106596.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-09-30 00:00:00,-63201.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-12-31 00:00:00,-91811.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-03-31 00:00:00,-8027.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-06-30 00:00:00,-15528.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-09-30 00:00:00,-57496.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-12-31 00:00:00,-68008.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-03-31 00:00:00,-4268.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-06-30 00:00:00,-5951.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-09-30 00:00:00,-7579.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-12-31 00:00:00,-11784.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-03-31 00:00:00,-14347.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-06-30 00:00:00,-27447.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-09-30 00:00:00,-40415.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-12-31 00:00:00,-52680.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-03-31 00:00:00,-11429.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-06-30 00:00:00,-24431.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-09-30 00:00:00,-41848.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-12-31 00:00:00,-55867.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-03-31 00:00:00,-23016.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-06-30 00:00:00,-65118.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-09-30 00:00:00,-105051.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-12-31 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-03-31 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-03-31 00:00:00.1,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-06-30 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-09-30 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-12-31 00:00:00,0.0
6.03.03,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2025-03-31 00:00:00,-21378.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2010-03-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2010-06-30 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2010-09-30 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2010-12-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2011-03-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2011-06-30 00:00:00,-10055.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2011-09-30 00:00:00,-10055.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2011-12-31 00:00:00,-10055.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2012-03-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2012-06-30 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2012-09-30 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2012-12-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2013-03-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2013-06-30 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2013-09-30 00:00:00,717.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2013-12-31 00:00:00,738.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2014-03-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2014-06-30 00:00:00,323.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2014-09-30 00:00:00,956.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2014-12-31 00:00:00,1104.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2015-03-31 00:00:00,30.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2015-06-30 00:00:00,-307.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2015-09-30 00:00:00,-8814.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2015-12-31 00:00:00,-8651.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2016-03-31 00:00:00,3396.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2016-06-30 00:00:00,4325.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2016-09-30 00:00:00,5101.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2016-12-31 00:00:00,5145.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2017-03-31 00:00:00,-8276.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2017-06-30 00:00:00,-7391.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2017-09-30 00:00:00,-5872.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2017-12-31 00:00:00,-5468.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2018-03-31 00:00:00,490.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2018-06-30 00:00:00,1309.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2018-09-30 00:00:00,2131.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2018-12-31 00:00:00,2131.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2019-03-31 00:00:00,1850.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2019-06-30 00:00:00,2762.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2019-09-30 00:00:00,3577.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2019-12-31 00:00:00,3842.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2020-03-31 00:00:00,-5578.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2020-06-30 00:00:00,-5051.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2020-09-30 00:00:00,-4360.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2020-12-31 00:00:00,-4360.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2021-03-31 00:00:00,3866.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2021-06-30 00:00:00,3866.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2021-09-30 00:00:00,4563.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2021-12-31 00:00:00,4563.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2022-03-31 00:00:00,-5896.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2022-06-30 00:00:00,-8026.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2022-09-30 00:00:00,-10333.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2022-12-31 00:00:00,-7520.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2023-03-31 00:00:00,2832.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2023-06-30 00:00:00,2832.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2023-09-30 00:00:00,-40396.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2023-12-31 00:00:00,-40396.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2024-03-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2024-03-31 00:00:00.1,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2024-06-30 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2024-09-30 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2024-12-31 00:00:00,0.0
6.03.04,AQUISICAO DE ACOES EM TESOURARIA,2025-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2010-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2010-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2010-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2010-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2011-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2011-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2011-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2011-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2012-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2012-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2012-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2012-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2013-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2013-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2013-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2013-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2014-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2014-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2014-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2014-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2015-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2015-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2015-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2015-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2016-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2016-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2016-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2016-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2017-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2017-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2017-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2017-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2018-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2018-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2018-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2018-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2019-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2019-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2019-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2019-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2020-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2020-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2020-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2020-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2021-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2021-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2021-09-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2021-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2022-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2022-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2022-09-30 00:00:00,2813.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2022-12-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2023-03-31 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2023-06-30 00:00:00,0.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2023-09-30 00:00:00,3149.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2023-12-31 00:00:00,3149.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2024-03-31 00:00:00,3192.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2024-03-31 00:00:00.1,3192.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2024-06-30 00:00:00,6949.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2024-09-30 00:00:00,7417.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2024-12-31 00:00:00,8143.0
6.03.05,LIQUIDACAO DE ACOES EM TESOURARIA,2025-03-31 00:00:00,4245.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2010-03-31 00:00:00,-161442.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2010-06-30 00:00:00,-162343.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2010-09-30 00:00:00,-284112.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2010-12-31 00:00:00,-338872.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2011-03-31 00:00:00,-161353.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2011-06-30 00:00:00,-162902.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2011-09-30 00:00:00,-297562.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2011-12-31 00:00:00,-299586.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2012-03-31 00:00:00,-172052.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2012-06-30 00:00:00,-172314.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2012-09-30 00:00:00,-317639.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2012-12-31 00:00:00,-318422.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2013-03-31 00:00:00,-204724.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2013-06-30 00:00:00,-204467.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2013-09-30 00:00:00,-392059.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2013-12-31 00:00:00,-391987.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2014-03-31 00:00:00,-248230.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2014-06-30 00:00:00,-221726.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2014-09-30 00:00:00,-436692.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2014-12-31 00:00:00,-459516.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2015-03-31 00:00:00,-267247.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2015-06-30 00:00:00,-225873.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2015-09-30 00:00:00,-519127.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2015-12-31 00:00:00,-519895.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2016-03-31 00:00:00,-284856.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2016-06-30 00:00:00,-292977.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2016-09-30 00:00:00,-524736.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2016-12-31 00:00:00,-526730.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2017-03-31 00:00:00,-289316.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2017-06-30 00:00:00,-291789.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2017-09-30 00:00:00,-550384.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2017-12-31 00:00:00,-548502.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2018-03-31 00:00:00,-326293.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2018-06-30 00:00:00,-290048.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2018-09-30 00:00:00,-604308.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2018-12-31 00:00:00,-603957.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2019-03-31 00:00:00,-335833.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2019-06-30 00:00:00,-335862.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2019-09-30 00:00:00,-681304.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2019-12-31 00:00:00,-680924.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2020-03-31 00:00:00,-491536.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2020-06-30 00:00:00,-491536.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2020-09-30 00:00:00,-880013.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2020-12-31 00:00:00,-881332.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2021-03-31 00:00:00,-858974.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2021-06-30 00:00:00,-859246.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2021-09-30 00:00:00,-1656518.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2021-12-31 00:00:00,-1657345.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2022-03-31 00:00:00,-1048242.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2022-06-30 00:00:00,-1048621.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2022-09-30 00:00:00,-1886550.0
6.03.06,DIVIDENDOS/JUROS S/ CAPITAL PROPRIO PAGOS,2022-12-31 00:00:00,-1887512.0
